page_likes,page_checkin,daily_crowd,page_category,F1,F2,F3,F4,F5,F6,F7,F8,c1,c2,c3,c4,c5,base_time,post_length,share_count,promotion,h_target,post_day,basetime_day,target
104037,0,30,14,111,7.00399467376831,4,10.9724863520373,0,105,2.68974700399467,1,9,0,0,9,0,61,15,33,0,24,friday,monday,0
175464,0,52814,8,547,146.717647058824,78,144.312048477042,0,427,70.3176470588235,19,3,0,3,3,-3,36,144,2,0,24,tuesday,thursday,0
50469,21748,2456,32,47,5.80314960629921,3,8.1044260971055,0,42,2.48818897637795,1,3,0,0,3,0,52,98,1,0,24,tuesday,thursday,0
8415,0,5,16,4,0.483870967741936,0,0.973994140383408,0,4,0.236559139784946,0,0,0,0,0,0,69,122,1,0,24,monday,thursday,0
684014,0,72208,9,965,61.6561314791403,30,105.365779520727,0,860,23.0290771175727,4,38,9,29,37,-20,28,121,43,0,24,sunday,monday,4
220749,0,12792,18,1064,41.325,22,73.4742569463859,0,971,16.6602941176471,4,68,68,0,68,68,11,53,1,0,24,tuesday,tuesday,18
203,0,65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,24,tuesday,thursday,0
358398,0,8153,18,297,33.9325551232166,24,33.771923136002,0,218,12.2321660181582,4,27,27,0,27,27,11,204,14,0,24,saturday,saturday,4
101246,0,4086,24,152,13.3144876325088,9,18.3203733548515,0,120,5.64664310954064,2,2,2,0,2,2,6,73,1,0,24,wednesday,wednesday,1
565299,0,53207,18,624,154.575835475578,129,121.403139984437,0,400,64.2724935732648,28,223,94,129,207,-35,28,25,51,0,24,wednesday,thursday,13
94905,0,5573,18,256,18.8878048780488,13,23.3078813055541,0,240,7.31382113821138,2,3,0,3,3,-3,34,82,1,0,24,monday,tuesday,0
165002,0,25302,36,638,64.7284234752589,32,86.1601254224918,0,507,27.6559263521289,7,6,6,0,6,6,18,557,40,0,24,friday,saturday,0
6292,0,114,24,12,1.67692307692308,0,2.78240456223192,0,7,0.523076923076923,0,5,5,0,5,5,22,155,67,0,24,wednesday,wednesday,2
28325843,1,571967,61,2154,183.874015748032,111,254.414628167498,0,2034,82.3149606299213,35,22,1,9,21,-8,50,87,52,0,24,monday,thursday,0
89879,393,1257,14,16,2.31282051282051,2,2.36634300645418,0,11,0.884615384615385,0,0,0,0,0,0,58,145,2,0,24,tuesday,thursday,0
865437,0,23219,24,356,44.1444444444444,28.5,50.0881580839914,0,298,16.9314814814815,5,106,106,0,106,106,4,76,2,0,24,tuesday,wednesday,60
11384,0,226,2,58,14.9261447562777,13,9.5137548901068,0,52,5.10044313146233,2,11,1,10,11,-9,39,211,2,0,24,saturday,sunday,0
133574,0,22660,38,399,30.2977346278317,17,46.8479813926265,0,159,11.6666666666667,4,35,0,7,35,-7,52,124,4,0,24,sunday,wednesday,0
6887,0,20,19,13,1.28516377649326,0,2.06903762363411,0,13,0.439306358381503,0,2,2,0,2,2,5,11,1,0,24,tuesday,tuesday,0
98168,0,1843,36,393,34.4348290598291,21,45.7562057882116,0,195,12.0320512820513,5,24,1,6,20,-5,66,191,305,0,24,wednesday,saturday,0
81756,0,2947,36,208,19.3184357541899,11,26.2555500024856,0,174,8.03631284916201,2,9,0,2,9,-2,56,203,14,0,24,thursday,saturday,0
420838,148,606,39,344,19.8174322732627,14,26.4632265241994,0,227,7.81625441696113,3,2,2,0,2,2,6,0,4,0,24,wednesday,wednesday,1
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,8,8,0,8,8,23,328,230,0,24,thursday,friday,1
798622,0,34668,5,1458,97.3144016227181,7,216.5536827221,0,1138,50.7910750507099,2,863,202,661,774,-459,35,54,12,0,14,wednesday,thursday,31
57411,36082,1485,87,38,3.21518987341772,0,7.76990442910116,0,36,1.17088607594937,0,0,0,0,0,0,27,122,1,0,24,saturday,sunday,0
138542,0,1687,18,157,18.8957816377171,10,27.3909125694374,0,141,7.10669975186104,2,6,6,0,6,6,8,483,3,0,24,thursday,thursday,0
4233,0,1005,18,45,5.8895486935867,4,6.89975110815726,0,41,2.31947743467933,1,2,2,0,2,2,29,14,2,0,24,friday,saturday,0
633016,183,168920,18,1009,113.984090909091,41.5,157.622008216409,0,582,49.8886363636364,11.5,1,1,0,1,1,4,81,2,0,24,wednesday,wednesday,1
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,234,8,226,227,-218,46,205,463,0,24,monday,wednesday,2
1009493,175714,47503,9,380,52.5079787234043,25,70.9708880993931,0,371,22.7659574468085,4,40,10,30,37,-20,28,102,156,0,24,friday,saturday,3
356059,0,27989,8,437,57.2233632862644,42,55.5818231893102,0,266,19.4531450577664,6,32,1,2,29,-1,65,45,2,0,24,sunday,wednesday,0
668834,4,42523,9,1389,109.848195329087,84.5,118.636482414088,0,1379,42.2983014861996,8,176,2,17,162,-15,68,62,389,0,24,tuesday,friday,1
3002207,0,47567,3,794,23.7297650130548,7,63.2031523051065,0,631,10.8629242819843,2,26,10,14,10,-4,63,135,43,0,24,friday,monday,1
13517,0,34,18,15,7.94444444444444,6,4.3712726626645,0,15,1.91666666666667,0,6,1,3,4,-2,56,0,1,0,24,wednesday,saturday,0
186866,206,6605,18,1183,38.8323699421965,6,141.500630908709,0,751,18.1040462427746,1,4,0,1,4,-1,63,14,1,0,24,monday,wednesday,0
400487,0,57833,13,414,26.6354916067146,15,44.9415979862141,0,300,10.9016786570743,3,54,24,30,40,-6,42,117,23,0,24,monday,wednesday,3
663025,0,5954,24,865,57.2151898734177,36.5,101.358109451322,0,693,20.7626582278481,6,104,30,74,99,-44,34,192,19,0,24,sunday,tuesday,8
668834,4,42523,9,1389,109.848195329087,84.5,118.636482414088,0,1379,42.2983014861996,8,50,1,49,50,-48,45,114,452,0,24,friday,saturday,0
22665,0,15605,92,246,47.8640483383686,37,42.8146388472803,0,246,18.0377643504532,4,10,0,0,10,0,67,246,1,0,24,sunday,wednesday,0
12293,3744,3015,32,18,1.6448087431694,0,3.45692665576109,0,16,0.639344262295082,0,0,0,0,0,0,40,73,2,0,24,friday,sunday,0
242526,323,701,4,122,4.33070866141732,2,8.98209515403097,0,102,1.64409448818898,0,13,0,13,13,-13,46,138,2,0,24,wednesday,friday,2
1959278,0,12641,18,538,21.452787258248,11,37.7694007688531,0,474,8.55972696245734,3,9,9,0,9,9,18,180,14,0,24,monday,monday,1
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,0,0,0,0,0,11,188,2,0,24,monday,tuesday,0
615014,601,3398,18,238,29.0733944954128,11,43.4725910532265,0,229,10.3394495412844,2,3,0,0,3,0,68,3,1,0,24,saturday,tuesday,1
274207,0,100435,18,664,130.589330024814,79,131.07955584527,0,503,43.6526054590571,12,10,0,1,9,-1,67,66,1,0,24,monday,thursday,0
2736,491,277,54,18,1.55035971223022,0,2.80210286145007,0,13,0.60431654676259,0,0,0,0,0,0,4,93,4,0,24,monday,monday,1
579587,0,33116,18,528,71.7519466073415,47,74.1823631862073,0,505,26.2747497219132,9,42,2,9,38,-7,58,82,11,0,24,saturday,monday,0
891159,0,106158,9,320,37.0116009280742,24,43.1797876900111,0,262,18.8259860788863,7,26,0,2,24,-2,69,134,16,0,24,thursday,sunday,0
1251509,732,46184,9,724,50.6346153846154,20,97.7678232513827,0,707,23.0730769230769,5,7,7,0,7,7,24,0,1,0,12,wednesday,thursday,0
90442,0,6802,24,307,39.9163179916318,24,51.6255558637578,0,292,13.3891213389121,4,23,2,7,20,-5,59,15,2,0,24,tuesday,thursday,0
10039,4,1151,56,70,3.58771929824561,2,6.92163073208778,0,70,2.00877192982456,0,3,3,0,3,3,19,170,1,0,24,wednesday,thursday,0
149139,0,145,14,116,2.40318302387268,1,9.37951888338328,0,87,1.25729442970822,0,0,0,0,0,0,70,123,1,0,24,thursday,sunday,0
246883,15,10884,24,811,21.2665406427221,5,66.4504508294944,0,377,8.65595463137996,1,4,0,2,4,-2,56,77,1,0,24,sunday,tuesday,0
1947129,7,242852,18,632,139.333333333333,105,114.879737139184,0,421,59.7364341085271,35.5,20,20,0,20,20,24,0,42,0,14,wednesday,thursday,1
1726,0,67,81,12,2.94936708860759,2,3.22529062247469,0,10,0.974683544303797,0,2,0,1,2,-1,61,424,1,0,24,wednesday,saturday,3
608825,150,11239,44,162,36.536231884058,31,24.1318889880706,0,113,13.3975155279503,6,60,1,26,56,-25,56,34,201,0,24,monday,thursday,0
206412,0,1464,18,63,13.2341772151899,12,11.8440113166891,0,28,4.91772151898734,2,6,0,6,6,-6,37,49,13,0,24,saturday,monday,4
623667,0,2666,26,241,7.64299424184261,1,28.6615566736655,0,144,3.34357005758157,0,126,126,0,126,126,10,75,5,0,24,monday,tuesday,40
1259,0,0,2,99,11.5294117647059,8,15.4811208035675,0,97,4.10924369747899,0,10,0,10,10,-10,46,48,1,0,24,wednesday,friday,0
358398,0,8153,18,297,33.9325551232166,24,33.771923136002,0,218,12.2321660181582,4,19,0,3,19,-3,56,64,1,0,24,sunday,tuesday,0
9774,0,2397,16,57,2.68126094570928,1,5.72210962103093,0,54,1.21891418563923,0,4,2,2,3,0,36,32,12,0,24,sunday,monday,1
27147,0,2260,28,26,4.27283511269276,3,4.81979507694317,0,21,1.58007117437722,0,0,0,0,0,0,12,115,18,0,24,monday,monday,0
81756,0,2947,36,208,19.3184357541899,11,26.2555500024856,0,174,8.03631284916201,2,10,10,0,10,10,19,448,201,0,24,saturday,sunday,3
5861927,0,29355,22,819,33.5317725752508,2,129.23953607993,0,723,18.5852842809365,0,0,0,0,0,0,24,197,2,0,24,thursday,friday,0
56474,0,2074,36,81,9.56554307116105,6,13.1584414164565,0,74,4.19475655430712,1,5,5,0,5,5,6,0,1,0,24,friday,friday,6
6751492,0,104226,9,1990,223.638418079096,127,312.856286015149,0,1739,84.7344632768361,30,155,155,0,155,155,15,234,460,0,24,sunday,monday,48
157959,0,175,18,66,13.5441860465116,9,13.5360552517837,0,53,4.92093023255814,1,7,7,0,7,7,1,78,42,0,24,friday,friday,18
7461335,1478,218090,9,1282,190.655296229803,119,205.137077333876,0,1011,70.657091561939,25,126,83,43,122,40,26,623,311,0,24,monday,tuesday,5
358398,0,8153,18,297,33.9325551232166,24,33.771923136002,0,218,12.2321660181582,4,16,0,2,16,-2,64,242,13,0,24,friday,sunday,0
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,2,0,2,2,-2,49,198,2,0,24,friday,sunday,0
39611,3243,612,32,137,4.25663716814159,1,14.8221185837528,0,107,1.50442477876106,0,22,1,1,20,0,72,360,4,0,24,thursday,sunday,0
2239009,51619,87722,9,857,96.7084432717678,47,139.638491822163,0,793,34.5738786279683,5,63,63,0,63,63,4,88,399,0,24,saturday,saturday,26
1055660,0,120305,18,989,175.65625,103.5,197.95679390363,0,514,55.6875,20.5,238,53,185,225,-132,30,179,95,0,24,wednesday,thursday,23
1425417,185,84153,18,770,99.9076923076923,74.5,109.221260691233,0,610,36.4192307692308,12.5,95,11,39,80,-28,50,25,31,0,24,wednesday,friday,1
1833326,0,2081,14,289,30.8203883495146,14,48.3064828293712,0,205,9.93203883495146,2,24,1,2,22,-1,67,0,64,0,24,thursday,sunday,1
54305,0,4830,67,255,9.9082774049217,4,24.9641908809229,0,255,5.35346756152125,1,4,1,3,4,-2,45,0,113,0,24,monday,wednesday,1
420838,148,606,39,344,19.8174322732627,14,26.4632265241994,0,227,7.81625441696113,3,22,7,15,22,-8,35,0,6,0,24,friday,sunday,0
609152,1,16856,18,710,41.6978557504873,23,73.9211972759386,0,363,16.7348927875244,5,20,7,13,16,-6,39,32,162,0,24,saturday,monday,1
135564,157,23,55,12,0.796610169491525,0,2.17676218126714,0,10,0.322033898305085,0,0,0,0,0,0,36,2,1,0,24,tuesday,thursday,0
47872,72574,3957,45,15,2.13223140495868,1,2.88610850342796,0,13,0.925619834710744,0,0,0,0,0,0,70,0,1,0,24,wednesday,saturday,0
242526,323,701,4,122,4.33070866141732,2,8.98209515403097,0,102,1.64409448818898,0,5,2,3,5,-1,32,134,65,0,24,wednesday,thursday,1
3608,0,420,18,103,1.8903743315508,0,7.67844844015451,0,9,0.564171122994652,0,2,2,0,2,2,14,962,3,0,24,tuesday,tuesday,2
246883,15,10884,24,811,21.2665406427221,5,66.4504508294944,0,377,8.65595463137996,1,2,0,0,2,0,66,0,3,0,24,friday,monday,0
129525,0,57099,24,274,53.2983870967742,38,49.0746600137287,0,274,23.9516129032258,7,17,0,12,17,-12,49,48,76,0,24,saturday,monday,0
98168,0,1843,36,393,34.4348290598291,21,45.7562057882116,0,195,12.0320512820513,5,2,2,0,2,2,18,53,57,0,24,thursday,friday,0
99033,414,1053,32,196,6.92703150912106,2,16.0447544362451,0,178,2.90215588723051,0,16,13,3,16,10,26,0,40,0,24,monday,wednesday,3
142636,0,19782,9,146,24.4545454545455,17,25.7095795247383,0,132,9.11454545454546,3,15,7,8,14,-1,31,58,1,0,24,tuesday,wednesday,0
996915,0,86122,24,1419,160.475845410628,101.5,200.749881985118,0,1139,64.4371980676329,16.5,43,43,0,43,43,11,50,2,0,24,saturday,sunday,13
23253,0,4595,8,131,10.568093385214,6,16.5003311328356,0,32,3.59143968871595,2,14,0,1,13,-1,72,166,1,0,24,tuesday,friday,0
684014,0,72208,9,965,61.6561314791403,30,105.365779520727,0,860,23.0290771175727,4,21,3,18,18,-15,29,74,3,0,24,sunday,tuesday,0
825,0,21,18,7,1.51700680272109,1,1.82705942509018,0,5,0.503401360544218,0,0,0,0,0,0,41,78,1,0,24,tuesday,thursday,0
3316706,2842,9114,35,43,4.37090909090909,2,6.83232085491181,0,42,1.80909090909091,0,16,16,0,16,16,22,109,39,0,24,friday,saturday,3
4913787,60,158828,9,1480,160.279761904762,117,178.273095932271,0,1248,60.5440476190476,12.5,61,2,11,55,-9,59,144,179,0,24,saturday,tuesday,0
149139,0,145,14,116,2.40318302387268,1,9.37951888338328,0,87,1.25729442970822,0,0,0,0,0,0,15,270,1,0,24,monday,tuesday,0
454393,0,66403,96,175,12.6560693641619,3,24.3442360185048,0,175,6.50578034682081,1,36,19,17,34,2,28,49,3,0,24,wednesday,thursday,5
4233,0,1005,18,45,5.8895486935867,4,6.89975110815726,0,41,2.31947743467933,1,1,1,0,1,1,1,23,2,0,24,monday,monday,1
565299,0,53207,18,624,154.575835475578,129,121.403139984437,0,400,64.2724935732648,28,38,1,14,36,-13,54,216,2,0,24,wednesday,saturday,0
209071,0,444,55,164,3.29100529100529,1,9.55933702650008,0,73,1.11640211640212,0,0,0,0,0,0,36,137,1,0,24,thursday,saturday,0
590707,0,25344,79,211,33.6525974025974,23,35.3466978895492,0,147,12.9545454545455,5,17,3,14,17,-11,40,42,216,0,24,monday,tuesday,0
81756,0,2947,36,208,19.3184357541899,11,26.2555500024856,0,174,8.03631284916201,2,3,0,0,3,0,72,603,14,0,24,tuesday,friday,0
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,157,48,109,153,-61,29,360,311,0,24,sunday,monday,14
19926,0,41,72,16,4.05050505050505,4,3.65251743093826,0,16,1.3030303030303,0,2,0,2,2,-2,40,157,1,0,24,saturday,monday,0
425753,2197,10938,31,1340,129.455089820359,53.5,213.054411160183,0,1290,48.2664670658683,9,233,0,30,231,-30,58,129,180,0,24,thursday,saturday,0
4950229,0,37416,12,89,14.7383177570093,9,17.4298789807103,0,54,7.66355140186916,3,18,18,0,18,18,19,80,231,0,24,monday,tuesday,35
6887,0,20,19,13,1.28516377649326,0,2.06903762363411,0,13,0.439306358381503,0,1,0,0,1,0,55,0,1,0,24,tuesday,friday,0
4526533,0,111134,9,847,63.632582322357,29,103.316009213881,0,439,26.9826689774697,9,34,0,5,33,-5,64,53,36,0,24,friday,sunday,0
640987,0,84288,1,91,11.5530085959885,8,12.5043567583364,0,78,4.62607449856734,2,4,0,4,4,-4,46,76,35,0,24,saturday,monday,0
3150,0,5,80,88,3.13991769547325,0,9.23788112771817,0,88,1.24279835390947,0,1,1,0,1,1,1,74,4,0,24,friday,friday,1
517146,0,19179,25,510,223.125925925926,211,120.276744442857,0,385,76.4074074074074,35,258,34,31,205,3,69,29,148,0,24,friday,monday,6
283552,0,108776,8,653,270.964285714286,329.5,196.409463356322,0,452,96.0714285714286,40.5,7,7,0,7,7,7,73,15,0,22,wednesday,thursday,3
6040,0,59,24,18,2.2073732718894,1,3.22552335821659,0,11,0.824884792626728,0,0,0,0,0,0,2,0,2,0,24,friday,friday,0
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,52,52,0,52,52,22,140,54,0,24,monday,tuesday,12
1670,0,8,13,5,0.293838862559242,0,0.831209905910663,0,5,0.109004739336493,0,0,0,0,0,0,16,14,2,0,24,saturday,sunday,0
236881,1172,36034,40,462,26.1860730593607,9,38.4770089403949,0,278,10.3926940639269,2,1,0,1,1,-1,40,76,37,0,24,friday,saturday,1
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,31,0,0,31,0,61,185,3,0,24,saturday,tuesday,0
236881,1172,36034,40,462,26.1860730593607,9,38.4770089403949,0,278,10.3926940639269,2,68,9,45,57,-36,52,101,46,0,24,saturday,monday,1
98168,0,1843,36,393,34.4348290598291,21,45.7562057882116,0,195,12.0320512820513,5,3,3,0,3,3,8,22,75,0,24,thursday,thursday,1
2470711,36,271475,9,1445,196.810140237325,132,214.501234232466,0,1080,68.4056094929881,14,112,22,90,100,-68,39,89,389,0,24,thursday,saturday,2
1045111,0,34768,16,1074,26.865671641791,3,117.139823180666,0,908,12.0174129353234,1,1,1,0,1,1,24,44,13,0,24,friday,saturday,0
1833326,0,2081,14,289,30.8203883495146,14,48.3064828293712,0,205,9.93203883495146,2,19,6,13,19,-7,26,251,405,0,24,wednesday,thursday,0
313452,1,86759,8,1399,203.12610619469,123.5,235.272840163217,0,1316,77.1460176991151,28,335,18,71,283,-53,61,873,486,0,24,monday,thursday,1
51890,0,4376,66,166,28.168458781362,24,27.2886523370093,0,157,10.6451612903226,2,11,3,8,11,-5,29,227,4,0,24,sunday,monday,0
4488,0,124,40,29,3.3671875,2,4.54434933074513,0,21,1.3984375,0,4,4,0,4,4,22,916,12,0,24,wednesday,thursday,0
3032492,4584,114769,9,558,23.890214797136,8,58.291341969809,0,459,10.1157517899761,2,5,2,3,5,-1,32,32,1,0,24,tuesday,thursday,0
6040,0,59,24,18,2.2073732718894,1,3.22552335821659,0,11,0.824884792626728,0,2,2,0,1,2,30,120,2,0,24,wednesday,friday,0
4072194,880,161174,9,2119,142.04972972973,79,196.256621062164,0,1950,58.6864864864865,17,44,23,21,41,2,30,362,30,0,24,wednesday,thursday,6
867486,0,21963,4,526,31.2405594405594,15,50.9961005471565,0,417,12.4643356643357,2,1,0,0,1,0,55,0,1,0,24,sunday,wednesday,0
595191,99,1561,16,717,38.3879040667362,21,71.1202458066235,0,377,13.1929092805005,3,0,0,0,0,0,0,570,126,0,24,sunday,sunday,27
1441347,0,53288,8,1301,306.911627906977,216,305.23175579961,0,1031,122.055813953488,26,201,3,33,180,-30,65,73,89,0,24,saturday,tuesday,2
1209904,62,106641,24,1178,297.774509803922,248,229.41881629853,0,676,102.823529411765,38.5,480,480,0,480,480,19,187,172,0,24,wednesday,thursday,89
2156275,114,47233,9,425,81.1328671328671,64,71.7491782816169,0,382,30.7356643356643,6,133,133,0,133,133,20,78,51,0,24,sunday,monday,3
23223,0,121,36,31,3.73024523160763,2,5.33312466954893,0,23,1.47411444141689,0,10,0,10,10,-10,36,0,34,0,24,saturday,sunday,0
798622,0,34668,5,1458,97.3144016227181,7,216.5536827221,0,1138,50.7910750507099,2,44,2,8,40,-6,57,892,112,0,15,tuesday,thursday,0
1169957,0,39275,18,1032,229.183520599251,210,152.812215027997,0,950,79.6142322097378,33,456,15,119,410,-104,56,136,147,0,24,thursday,saturday,2
1155,0,17,22,18,1.94909090909091,1,2.89280441014803,0,12,0.794545454545455,0,2,0,0,2,0,70,114,4,0,24,thursday,sunday,0
175201,0,54849,36,806,124.21589688507,82,124.282151900921,0,626,48.4425349087003,22,99,99,0,99,99,21,2348,59,0,24,saturday,sunday,8
25281,280,65,39,78,19.55078125,15,14.7371951627387,0,60,6.80989583333333,3,7,3,4,7,-1,27,79,5,0,24,monday,tuesday,0
157959,0,175,18,66,13.5441860465116,9,13.5360552517837,0,53,4.92093023255814,1,5,0,5,5,-5,43,57,50,0,24,wednesday,friday,0
640987,0,84288,1,91,11.5530085959885,8,12.5043567583364,0,78,4.62607449856734,2,10,10,0,10,10,22,56,32,0,24,tuesday,wednesday,0
400487,0,57833,13,414,26.6354916067146,15,44.9415979862141,0,300,10.9016786570743,3,9,1,1,7,0,69,216,5,0,24,friday,monday,0
4526533,0,111134,9,847,63.632582322357,29,103.316009213881,0,439,26.9826689774697,9,47,6,41,43,-35,43,77,50,0,24,saturday,monday,0
3319,10,1,17,31,3.52332657200811,2,4.69624634199589,0,18,1.4604462474645,0,1,0,1,1,-1,43,112,2,0,24,thursday,saturday,0
413095,0,19301,24,402,37.5746753246753,24,45.3474781464773,0,301,13.4166666666667,5,26,6,20,25,-14,42,187,14,0,24,wednesday,friday,1
5970921,53096,234501,9,1315,133.943113772455,48,229.549480134078,0,993,48.9491017964072,12.5,11,11,0,11,11,4,309,44,0,24,sunday,monday,18
4913787,60,158828,9,1480,160.279761904762,117,178.273095932271,0,1248,60.5440476190476,12.5,162,10,44,146,-34,54,59,853,0,24,friday,sunday,1
93143,0,13,55,6,0.609090909090909,0,1.26559690944237,0,6,0.127272727272727,0,1,1,0,1,1,10,45,2,0,24,friday,saturday,0
4913787,60,158828,9,1480,160.279761904762,117,178.273095932271,0,1248,60.5440476190476,12.5,131,1,18,127,-17,57,177,379,0,24,thursday,sunday,0
155266,1284,2454,60,16,1.38373424971363,0,2.30156304932999,0,13,0.585337915234822,0,1,0,0,1,0,55,32,12,0,24,monday,thursday,0
895296,209,35681,16,283,119.211009174312,117,59.9600131883773,0,184,42.2339449541284,26,85,85,0,85,85,17,13,120,0,24,thursday,friday,16
44314,0,6358,8,148,22.0990338164251,12.5,27.6784041634901,0,139,7.76086956521739,2,43,10,33,41,-23,30,235,3,0,24,thursday,friday,0
32745,1559,770,32,15,1.34186939820743,0,2.27262303416435,0,15,0.523687580025608,0,0,0,0,0,0,0,69,4,0,24,saturday,saturday,1
25281,280,65,39,78,19.55078125,15,14.7371951627387,0,60,6.80989583333333,3,63,10,53,58,-43,43,0,61,0,24,thursday,saturday,1
246883,15,10884,24,811,21.2665406427221,5,66.4504508294944,0,377,8.65595463137996,1,46,1,20,42,-19,66,0,258,0,24,tuesday,friday,1
1833326,0,2081,14,289,30.8203883495146,14,48.3064828293712,0,205,9.93203883495146,2,40,2,7,38,-5,56,0,146,0,24,friday,sunday,0
24410,0,698,28,103,5.05778894472362,2,9.7139581039815,0,44,1.95477386934673,0,3,3,0,3,3,15,99,1,0,24,saturday,sunday,0
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,0,0,0,0,0,54,159,3,0,24,saturday,monday,0
165002,0,25302,36,638,64.7284234752589,32,86.1601254224918,0,507,27.6559263521289,7,126,7,17,107,-10,67,79,350,0,24,saturday,tuesday,0
142636,0,19782,9,146,24.4545454545455,17,25.7095795247383,0,132,9.11454545454546,3,11,0,1,10,-1,69,188,19,0,24,monday,thursday,0
367390,0,2678,100,110,11.8281750266809,6,15.4302000580234,0,96,4.55923159018143,2,12,1,5,11,-4,50,207,277,0,24,friday,sunday,1
2881,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,24,thursday,saturday,0
572325,0,27248,24,361,32.2658079625293,17,44.7506317461263,0,238,10.3138173302108,3,39,3,36,36,-33,42,306,42,0,24,monday,wednesday,0
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,152,4,45,139,-41,62,1308,389,0,24,saturday,monday,3
11782829,1,11421,14,677,116.093333333333,65.5,135.664505142486,0,583,51.56,16,206,38,168,200,-130,38,69,458,0,24,friday,saturday,1
4072194,880,161174,9,2119,142.04972972973,79,196.256621062164,0,1950,58.6864864864865,17,135,2,15,128,-13,71,53,198,0,24,thursday,sunday,2
209979,20,185,46,4,0.5625,0,0.85700982667835,0,3,0.190406976744186,0,1,0,0,1,0,68,0,18,0,24,wednesday,friday,0
3868,0,8,18,17,1.67289719626168,0,3.58286603007026,0,15,0.775700934579439,0,0,0,0,0,0,18,13,1,0,24,wednesday,thursday,0
365591,2096,6531,9,228,30.8823529411765,15,36.3718192573952,0,186,13.0995475113122,3,13,2,11,13,-9,30,139,2,0,24,thursday,friday,0
